Plot_ID,Trial,Loc,Year,%.Can.Cover_168,NDVI_168,GNDVI_168,SR_168,NDRE1_168,NDRE2_168,TCARI_168,SAVI_168,NWI1_168,NWI2_168,MTVI_168,ChlRE_168,BLU_168,GRN_168,RED_168,RE1_168,RE2_168,NIR_168,X900_168,X975_168
301,21_Wet_Elites,Farmington,2021,91.09405883,0.285417806,0.25353848,1.819112488,0.181352715,0.0791615,25.20926121,0.388336916,-0.045659719,0.086631966,0.043287015,0.444373048,27.24498793,40.51205849,37.83859072,47.28837032,58.26792107,68.38965265,89.06901784,81.13453769
302,21_Wet_Elites,Farmington,2021,53.89685476,0.246865229,0.221464953,1.667449381,0.171617667,0.074381456,18.45100508,0.274097465,-0.024278054,0.108120857,0.025287668,0.415200139,22.67293774,33.89985912,32.15856073,37.66662284,45.90578684,53.33438497,69.48152648,66.11443606
303,21_Wet_Elites,Farmington,2021,92.01830766,0.34167748,0.301771482,2.057393459,0.19883486,0.089820533,33.68184554,0.490919013,-0.037828239,0.102179662,0.062686919,0.497787514,27.40634758,40.86901346,37.39873126,51.0776435,63.86388368,76.5753069,101.2625216,93.73721048
304,21_Wet_Elites,Farmington,2021,85.73133681,0.295359989,0.256848139,1.867450841,0.179384303,0.081927313,28.80238309,0.35284218,-0.022433416,0.107530752,0.040449599,0.438972049,24.8230907,36.73050879,33.85866973,43.37354718,52.89734427,62.42015973,80.87694866,77.18140514
305,21_Wet_Elites,Farmington,2021,80.41086664,0.214015114,0.175432185,1.552405707,0.160771188,0.072408419,14.47004558,0.049038323,-0.002076171,0.130644514,0.001548981,0.384323759,5.204977839,7.38316948,6.824941708,7.625047412,9.117054289,10.54486856,13.7587969,13.69553111
306,21_Wet_Elites,Farmington,2021,69.36183395,0.190035707,0.151272952,1.472208678,0.137836618,0.061894685,14.73059839,0.007586245,0.014261115,0.135426083,0.000266383,0.320249799,0.914562313,1.331736037,1.230745287,1.371383483,1.598478318,1.809700615,2.308396053,2.374507801
307,21_Wet_Elites,Farmington,2021,61.36856636,0.201751774,0.165907103,1.512088816,0.154675781,0.069196733,12.56653883,0.049022026,0.000469264,0.130299146,0.001254751,0.366774404,5.274321239,7.648618171,7.109138772,7.838793858,9.317946253,10.70913993,13.8931579,13.89985971
308,21_Wet_Elites,Farmington,2021,74.34340932,0.258005147,0.223234369,1.712828445,0.158832035,0.074235655,26.56228011,0.23428107,-0.010712059,0.111977136,0.026893301,0.378850914,20.42169682,30.23404636,28.10819754,34.64386224,41.14168535,47.79606429,61.07622049,59.7042265
309,21_Wet_Elites,Farmington,2021,96.19036316,0.263017534,0.226193766,1.73330353,0.177044737,0.081713522,21.26494623,0.28716589,-0.021629819,0.112112547,0.023990123,0.431861454,22.8836786,33.41205565,30.95070005,37.08963217,45.01195719,53.06654821,69.30984228,66.31989083
310,21_Wet_Elites,Farmington,2021,79.97393056,0.281615529,0.242064336,1.80510679,0.172765809,0.080242187,27.8609503,0.350069229,-0.021202037,0.107956876,0.038533036,0.419026541,26.497587,39.16633337,36.01380516,45.4258086,54.85375161,64.51547064,83.47372847,79.89034677
